text,label
"جریان این کلمه تمام هم که ساشا میگه مدام اینه که ، چندروز ازدست ممد ورسول فراری‌بود و بهشون کون نمیداد ، حالا واسه چی بهشون نمیداد این‌بود که یه پیرمرد به اسم حاج رضا بهش پول میداد بخاطر همینم میرفت دگه به اون میداد ، وقتی ممد ساشا رو بچنگ اورد بردش خونه خالی ، هی تا ته میکرد توش و هی میگفت بگو تمام فلان کارو دگه نمیکنم و ، تمام فلان کارو میکنم و در اصل این تمام تکه کلام ممد‌بود که این فاظلاب یاد گرفت
",0
"سلام عزیزم خدا قوت خدا را شکر که هستی
",1
"واقعا شما چجور انسان‌هایی هستید انسانم ارزوست
",0
"سلام نرگس جان خسته نباشی‌ان شاالله خدا به همه شما کمک کنه در این راه ممنون عزیزم
",1
"کسای که پیش‌بینی فوتبال میکنید فرمهای خوب با ضریب بالا و قیمت مناسب بیای دایرکت میفهمی چقدر قیمت پایینه درصد درست و مناسب
",0
"بهترین وعزیزترین دوشیزه‌ی ایران خدا قوت نرگس خانم نازنین خدا پناهت عمرت جاودان بیاری الله تعالی ، بی‌نهایت دوستت دارم
",1
"کسای که پیش‌بینی فوتبال میکنید فرمهای خوب با ضریب بالا و قیمت مناسب بیای دایرکت میفهمی چقدر قیمت پایینه درصد درست و مناسب
",0
"عاشقتم واقعا موفق باشی نرگس جان منم همسن تو هستم ولی وقتی تو رو میبینم از خودم ناامید میشم
",1
"دنیا باشگاه میره هیکلی ایده آل داره پ ن زن خشک لاغر پوست استخون خوبه اخخخخخدایی من درعجبم بعضیا چطوری از زن لاغر خوششون میاد
",0
"چطور دلی به این بزرگی‌داری عزیزم
",1
"حالا گیر دادی به دنیا کله ایرانو ایسگا کردیا
",0
"زنده باد نرگس کلباسچی فرشته‌ی انسانیت
",1
"از افشانی کشیدی ،‌داری میری دور جهانبخت
",0
"از طرف مادر مهربانم که روح مهربونش تو بهشته و امیدوارم خدا قبول کنه
",1
"سلام علی 3٥ سال تهران هستم قدم 183 ، دختر یا خانم قد بلند و خوشگل برای دوستی و رابطه از تهران بیاد دایرکت ، همه جوره ساپورت میکنم
",0
"نرگس عزیز فقط تویی که این روزا حال ادمو بهتر میکنی
",1
"دوستان هر کی میگه ساشا ابرو موکتیه کامنتمو لایک کنه
",0
"فرشته زمینی
",1
"ساشا چی شد مامور‌ها گرفتنت
",0
"نه دوست عزیز ، پدر ایشون استاد دانشگاه اصفهان بوده‌اند و الان مبلغی به عنوان بازنشستگی به ایشون تعلق میگیره ، ایشون به هیچ وجه از محل کمک‌های مردمی برای هزینه‌های شخصی استفاده نمیکنند
",1
"ساشا چرا لایو قطع شد
",0
"جنست از نور و عشقه نرگس عزیزم
",1
"بهترین کانال فیلم و سریال ایرانی و خارجی دانلود از طریق لینک و فایلعالیییییییییییییه
",0
"سلام ، شما قلب مهربونی دارید ، همیشه سلامت باشید
",1
"شما عکسشو واسه خودت نگه‌دار که هرردز باهاش کلی حال کنی شومبول دوست
",0
"عشقین شما خانوم نرگس خانوم
",1
"اگه دستم بهت میرسید که میدادم‌بخوریش انتر خان
",0
"خداقوت به خانم کلباسی عزیز و یاران عشقشون که همگی عشقند
",1
"چکار دارید بهش سرتون به کار خودتون باشه
",0
"اول هفته رو با یه ولریز کوچیک برای نرگس عزیزم شروع میکتم‌ان شا الله هفته پر برکتی ، باشه و لبخندی بشه روی لباهای هممون
",1
"چرا تو انقدر نچسبی به نظرم تو بچگیت خیلی سختی کشیدی همش تقصیر این پدرای پدر سگتونه
",0
"شما خود عشقی هر چه کاشتی درومیکنی درود به انسانیت شما
",1
"اول و اخرتو گاییدم چون پسر یک حرامزاده‌ای
",0
"الهی قربونت بشم عزیزم که به فکر مردم زلزله زده هستی
",1
"هیچی
",0
"فرشته زمینی نرگس خانوم عزیز مطمعنا لحظه‌هایی بوده ک احساس ناامیدی و خستگی در شما بوجود آورده ولی حتما اون لحظه ب امروز و ب خنده این کودک فکر کردی و ادامه دادی و امروز قشنگ و دعاهایی ک از عمق وجود تک تک آواره‌ها هست و ساختی زنده باشی
",1
"تمامه استوریا در اورجینال فن پیچ
",0
"خدا قوت روزت مبارک عزیزم
",1
"لاشی اون مادر افریطه توئه که بهت یاد نداده دهنتو مثل چاه توالت باز نکنی به هیچ کس گه خوریش نمونده که چی به ساشا میگم
",0
"چون اسم جشنش پنج هزار تومنی‌بود ، فکر کردم تو این روزا نمیشه بیش‌تر واریز کرد مرسی عزیزم که پاسخ دادین
",1
"قیمه هارو نریزی تو ماستا
",0
"مهر بانو تندرست و پیروز باشی عزیزمخاتون سرزمینم
",1
"همه یاد گرفتن واس دیده شدن بیان به ساشا فحش بدن
",0
"هزار آفرین به مردمی که تورو انتخاب کردن برای کمک کردن ، وآفرین به تو ک بانک صادراتو انتخاب کردی
",1
"پلشت تو بابات کیر ایرانو میخوره تو هم خایه اای باباتو ‌
",0
"شیمای مهربونم ، ممنون بابت تگ کردن
",1
"یعنی نیای ایران دیگه خشک خشک
",0
"نمونه بارز یک ادم ( هر کس مطیع خداوند باشد خداوند همه را مطیع او می‌کند و عزیز می‌کند ) سرکار خانم کلباسی شما بالاتر از انسان و یک ادم هستید که در همه مسیرهای زندگی الهی است ، بهترینها برای شما عالم بزرگی در درون شما نهفته است
",1
"تو یکی خفه شو مادر جنده حروم زاده اصلا نمیدونم چرا یه سری انقدر به تو بچه سوسول بها دادن که خودتو آدم فرض کنیو بیایی تو اینستا وقت مردمو بگیری حیووووون اخه تو اصلا میدونی زندگی چیه تویی که زنا زاده‌ای دیگه زر نزن آشغال
",0
"عزیزم مرسی که هستی
",1
"داداش خوشتیپم کس خوار بدخوات
",0
"انیدوارم به این سوالم جواب بدید ، فرشته در کتابها گفته‌شده‌و فقط شنیدیم ولی تو واقعا فرشته هستی انسانیمه تمام عمرش رو صرف مردم کرده ، نر گس جان نوبت خودت کی هست
",1
"اعه عن
",0
"کف تمام ساختمانها به‌طور کامل سرامیک‌شده‌است دوست عزیز
",1
"چقد ازت متنفرم سا شا
",0
"سلامت باشی عزیزم
",1
"عکس آخرین حکم اعدام برای وحید خزایی رو استوری گذاشتم ببینین
",0
"دررووووود بر تو عزیزم
",1
"یابو
",0
"اخه تو چرا انقد عشقیییی
",1
"خیلی خفنی
",0
"خدا قوت عزیزم
",1
"ریدم به کلت و مخت کچل حرومزاده میرینم به هیکل پدر دزدت حرومزاده بی‌قیرت حتی اینقدر بی‌ارزشی وپرچی که حتی اشخاصی که تو فیلم پورنو بازی میکنن از تو مرداشون باقیرت ترند
",0
